Month,Day,Hour,Beam,Diffuse
8,21,19,0,0
8,21,20,0,0
8,21,21,0,0
8,21,22,0,0
8,21,23,0,0
8,22,0,0,0
8,22,1,0,0
8,22,2,0,0
8,22,3,0,0
8,22,4,0,0
8,22,5,0,0
8,22,6,65,33
8,22,7,339,117
8,22,8,524,163
8,22,9,626,193
8,22,10,685,212
8,22,11,668,231
8,22,12,366,388
8,22,13,695,238
8,22,14,684,211
8,22,15,420,269
8,22,16,472,168
8,22,17,297,119
8,22,18,0,26
8,22,19,0,0
8,22,20,0,0
8,22,21,0,0
8,22,22,0,0
8,22,23,0,0
8,23,0,0,0
8,23,1,0,0
8,23,2,0,0
8,23,3,0,0
8,23,4,0,0
8,23,5,0,0
8,23,6,4,31
8,23,7,345,114
8,23,8,520,162
8,23,9,598,195
8,23,10,590,243
8,23,11,713,221
8,23,12,642,254
8,23,13,332,407
8,23,14,48,379
8,23,15,101,327
8,23,16,37,223
8,23,17,0,82
8,23,18,0,6
8,23,19,0,0
8,23,20,0,0
8,23,21,0,0
8,23,22,0,0
8,23,23,0,0
8,24,0,0,0
8,24,1,0,0
8,24,2,0,0
8,24,3,0,0
8,24,4,0,0
8,24,5,0,0
8,24,6,0,17
8,24,7,0,88
8,24,8,16,199
8,24,9,111,323
8,24,10,201,383
8,24,11,62,426
8,24,12,93,418
8,24,13,488,326
8,24,14,251,358
8,24,15,2,157
8,24,16,139,231
8,24,17,111,137
8,24,18,0,17
8,24,19,0,0
8,24,20,0,0
8,24,21,0,0
8,24,22,0,0
8,24,23,0,0
8,25,0,0,0
8,25,1,0,0
8,25,2,0,0
8,25,3,0,0
8,25,4,0,0
8,25,5,0,0
8,25,6,58,31
8,25,7,342,114
8,25,8,494,164
8,25,9,623,192
8,25,10,683,211
8,25,11,715,222
8,25,12,725,225
8,25,13,696,210
8,25,14,679,190
8,25,15,580,201
8,25,16,341,200
8,25,17,148,140
8,25,18,0,6
8,25,19,0,0
8,25,20,0,0
8,25,21,0,0
8,25,22,0,0
8,25,23,0,0
8,26,0,0,0
8,26,1,0,0
8,26,2,0,0
8,26,3,0,0
8,26,4,0,0
8,26,5,0,0
8,26,6,10,31
8,26,7,145,144
8,26,8,164,242
8,26,9,590,210
8,26,10,605,235
8,26,11,425,354
8,26,12,358,389
8,26,13,303,384
8,26,14,538,258
8,26,15,555,209
8,26,16,229,232
8,26,17,101,127
8,26,18,0,5
8,26,19,0,0
8,26,20,0,0
8,26,21,0,0
8,26,22,0,0
8,26,23,0,0
8,27,0,0,0
8,27,1,0,0
8,27,2,0,0
8,27,3,0,0
8,27,4,0,0
8,27,5,0,0
8,27,6,55,29
8,27,7,326,116
8,27,8,519,162
8,27,9,405,283
8,27,10,156,386
8,27,11,336,368
8,27,12,668,239
8,27,13,604,253
8,27,14,681,210
8,27,15,619,190
8,27,16,512,159
8,27,17,326,109
8,27,18,0,23
8,27,19,0,0
8,27,20,0,0
8,27,21,0,0
8,27,22,0,0
8,27,23,0,0
8,28,0,0,0
8,28,1,0,0
8,28,2,0,0
8,28,3,0,0
8,28,4,0,0
8,28,5,0,0
8,28,6,4,29
8,28,7,244,132
8,28,8,126,240
8,28,9,403,284
8,28,10,393,333
8,28,11,565,263
8,28,12,586,268
8,28,13,109,393
8,28,14,575,264
8,28,15,355,283
8,28,16,464,163
8,28,17,323,108
8,28,18,0,5
8,28,19,0,0
8,28,20,0,0
8,28,21,0,0
8,28,22,0,0
8,28,23,0,0
8,29,0,0,0
8,29,1,0,0
8,29,2,0,0
8,29,3,0,0
8,29,4,0,0
8,29,5,0,0
8,29,6,0,25
8,29,7,340,113
8,29,8,493,166
8,29,9,410,270
8,29,10,566,250
8,29,11,510,296
8,29,12,726,225
8,29,13,715,221
8,29,14,602,231
8,29,15,619,190
8,29,16,453,187
8,29,17,0,63
8,29,18,0,4
8,29,19,0,0
8,29,20,0,0
8,29,21,0,0
8,29,22,0,0
8,29,23,0,0
8,30,0,0,0
8,30,1,0,0
8,30,2,0,0
8,30,3,0,0
8,30,4,0,0
8,30,5,0,0
8,30,6,0,27
8,30,7,34,127
8,30,8,58,233
8,30,9,240,316
8,30,10,581,251
8,30,11,397,357
8,30,12,560,314
8,30,13,131,360
8,30,14,503,278
8,30,15,346,282
8,30,16,507,158
8,30,17,168,122
8,30,18,0,9
8,30,19,0,0
8,30,20,0,0
8,30,21,0,0
8,30,22,0,0
8,30,23,0,0
8,31,0,0,0
8,31,1,0,0
8,31,2,0,0
8,31,3,0,0
8,31,4,0,0
8,31,5,0,0
8,31,6,0,23
8,31,7,338,112
8,31,8,113,229
8,31,9,423,280
8,31,10,219,364
8,31,11,680,219
8,31,12,650,281
8,31,13,296,379
8,31,14,274,358
8,31,15,114,312
8,31,16,348,199
8,31,17,161,121
8,31,18,0,12
8,31,19,0,0
8,31,20,0,0
8,31,21,0,0
8,31,22,0,0
8,31,23,0,0
9,1,0,0,0
9,1,1,0,0
9,1,2,0,0
9,1,3,0,0
9,1,4,0,0
9,1,5,0,0
9,1,6,0,24
9,1,7,16,122
9,1,8,12,201
9,1,9,14,265
9,1,10,7,250
9,1,11,2,185
9,1,12,4,262
9,1,13,4,270
9,1,14,1,153
9,1,15,5,211
9,1,16,0,152
9,1,17,0,82
9,1,18,0,8
9,1,19,0,0
9,1,20,0,0
9,1,21,0,0
9,1,22,0,0
9,1,23,0,0
9,2,0,0,0
9,2,1,0,0
9,2,2,0,0
9,2,3,0,0
9,2,4,0,0
9,2,5,0,0
9,2,6,0,20
9,2,7,200,135
9,2,8,11,177
9,2,9,11,246
9,2,10,17,298
9,2,11,34,339
9,2,12,273,413
9,2,13,199,417
9,2,14,119,380
9,2,15,481,246
9,2,16,328,193
9,2,17,222,114
9,2,18,0,6
9,2,19,0,0
9,2,20,0,0
9,2,21,0,0
9,2,22,0,0
9,2,23,0,0
9,3,0,0,0
9,3,1,0,0
9,3,2,0,0
9,3,3,0,0
9,3,4,0,0
9,3,5,0,0
9,3,6,0,26
9,3,7,333,112
9,3,8,519,162
9,3,9,532,222
9,3,10,472,300
9,3,11,596,278
9,3,12,729,226
9,3,13,718,222
9,3,14,683,210
9,3,15,617,190
9,3,16,502,157
9,3,17,301,103
9,3,18,0,8
9,3,19,0,0
9,3,20,0,0
9,3,21,0,0
9,3,22,0,0
9,3,23,0,0
9,4,0,0,0
9,4,1,0,0
9,4,2,0,0
9,4,3,0,0
9,4,4,0,0
9,4,5,0,0
9,4,6,10,26
9,4,7,234,124
9,4,8,527,163
9,4,9,636,194
9,4,10,698,214
9,4,11,730,225
9,4,12,739,228
9,4,13,727,224
9,4,14,691,212
9,4,15,623,191
9,4,16,506,157
9,4,17,226,111
9,4,18,0,2
9,4,19,0,0
9,4,20,0,0
9,4,21,0,0
9,4,22,0,0
9,4,23,0,0
9,5,0,0,0
9,5,1,0,0
9,5,2,0,0
9,5,3,0,0
9,5,4,0,0
9,5,5,0,0
9,5,6,0,23
9,5,7,329,111
9,5,8,515,161
9,5,9,621,192
9,5,10,554,265
9,5,11,714,222
9,5,12,723,225
9,5,13,711,221
9,5,14,675,209
9,5,15,526,240
9,5,16,0,79
9,5,17,141,113
9,5,18,0,2
9,5,19,0,0
9,5,20,0,0
9,5,21,0,0
9,5,22,0,0
9,5,23,0,0
9,6,0,0,0
9,6,1,0,0
9,6,2,0,0
9,6,3,0,0
9,6,4,0,0
9,6,5,0,0
9,6,6,0,22
9,6,7,323,109
9,6,8,193,240
9,6,9,362,296
9,6,10,261,372
9,6,11,584,308
9,6,12,112,411
9,6,13,3,152
9,6,14,2,221
9,6,15,1,172
9,6,16,3,154
9,6,17,280,98
9,6,18,0,1
9,6,19,0,0
9,6,20,0,0
9,6,21,0,0
9,6,22,0,0
9,6,23,0,0
9,7,0,0,0
9,7,1,0,0
9,7,2,0,0
9,7,3,0,0
9,7,4,0,0
9,7,5,0,0
9,7,6,0,24
9,7,7,45,119
9,7,8,134,239
9,7,9,345,301
9,7,10,153,387
9,7,11,408,376
9,7,12,41,313
9,7,13,2,152
9,7,14,0,134
9,7,15,287,282
9,7,16,15,168
9,7,17,0,46
9,7,18,0,1
9,7,19,0,0
9,7,20,0,0
9,7,21,0,0
9,7,22,0,0
9,7,23,0,0
9,8,0,0,0
9,8,1,0,0
9,8,2,0,0
9,8,3,0,0
9,8,4,0,0
9,8,5,0,0
9,8,6,0,17
9,8,7,142,124
9,8,8,510,160
9,8,9,244,317
9,8,10,584,262
9,8,11,711,221
9,8,12,720,224
9,8,13,708,220
9,8,14,446,307
9,8,15,257,297
9,8,16,483,152
9,8,17,208,105
9,8,18,0,1
9,8,19,0,0
9,8,20,0,0
9,8,21,0,0
9,8,22,0,0
9,8,23,0,0
9,9,0,0,0
9,9,1,0,0
9,9,2,0,0
9,9,3,0,0
9,9,4,0,0
9,9,5,0,0
9,9,6,0,22
9,9,7,322,109
9,9,8,511,160
9,9,9,619,191
9,9,10,680,211
9,9,11,712,221
9,9,12,659,279
9,9,13,457,341
9,9,14,132,371
9,9,15,267,298
9,9,16,134,227
9,9,17,215,98
9,9,18,0,1
9,9,19,0,0
9,9,20,0,0
9,9,21,0,0
9,9,22,0,0
9,9,23,0,0
9,10,0,0,0
9,10,1,0,0
9,10,2,0,0
9,10,3,0,0
9,10,4,0,0
9,10,5,0,0
9,10,6,30,20
9,10,7,323,109
9,10,8,513,160
9,10,9,621,192
9,10,10,683,211
9,10,11,543,307
9,10,12,571,286
9,10,13,588,309
9,10,14,356,336
9,10,15,272,290
9,10,16,479,151
9,10,17,44,96
9,10,18,0,1
9,10,19,0,0
9,10,20,0,0
9,10,21,0,0
9,10,22,0,0
9,10,23,0,0
9,11,0,0,0
9,11,1,0,0
9,11,2,0,0
9,11,3,0,0
9,11,4,0,0
9,11,5,0,0
9,11,6,0,16
9,11,7,38,119
9,11,8,30,226
9,11,9,141,321
9,11,10,451,312
9,11,11,649,274
9,11,12,723,224
9,11,13,710,220
9,11,14,672,207
9,11,15,485,227
9,11,16,381,181
9,11,17,38,92
9,11,18,0,0
9,11,19,0,0
9,11,20,0,0
9,11,21,0,0
9,11,22,0,0
9,11,23,0,0
9,12,0,0,0
9,12,1,0,0
9,12,2,0,0
9,12,3,0,0
9,12,4,0,0
9,12,5,0,0
9,12,6,0,18
9,12,7,321,108
9,12,8,513,160
9,12,9,622,192
9,12,10,684,211
9,12,11,716,222
9,12,12,724,224
9,12,13,439,343
9,12,14,392,321
9,12,15,523,212
9,12,16,475,150
9,12,17,120,98
9,12,18,0,0
9,12,19,0,0
9,12,20,0,0
9,12,21,0,0
9,12,22,0,0
9,12,23,0,0
9,13,0,0,0
9,13,1,0,0
9,13,2,0,0
9,13,3,0,0
9,13,4,0,0
9,13,5,0,0
9,13,6,0,17
9,13,7,323,109
9,13,8,518,161
9,13,9,628,193
9,13,10,690,212
9,13,11,722,223
9,13,12,647,284
9,13,13,452,335
9,13,14,443,299
9,13,15,574,203
9,13,16,460,149
9,13,17,253,90
9,13,18,0,0
9,13,19,0,0
9,13,20,0,0
9,13,21,0,0
9,13,22,0,0
9,13,23,0,0
9,14,0,0,0
9,14,1,0,0
9,14,2,0,0
9,14,3,0,0
9,14,4,0,0
9,14,5,0,0
9,14,6,0,16
9,14,7,317,106
9,14,8,512,160
9,14,9,623,192
9,14,10,686,211
9,14,11,719,222
9,14,12,605,306
9,14,13,524,299
9,14,14,675,207
9,14,15,569,189
9,14,16,476,149
9,14,17,181,95
9,14,18,0,0
9,14,19,0,0
9,14,20,0,0
9,14,21,0,0
9,14,22,0,0
9,14,23,0,0
9,15,0,0,0
9,15,1,0,0
9,15,2,0,0
9,15,3,0,0
9,15,4,0,0
9,15,5,0,0
9,15,6,0,15
9,15,7,313,106
9,15,8,518,161
9,15,9,629,193
9,15,10,693,212
9,15,11,514,319
9,15,12,193,399
9,15,13,15,301
9,15,14,10,218
9,15,15,606,185
9,15,16,476,149
9,15,17,238,88
9,15,18,0,0
9,15,19,0,0
9,15,20,0,0
9,15,21,0,0
9,15,22,0,0
9,15,23,0,0
9,16,0,0,0
9,16,1,0,0
9,16,2,0,0
9,16,3,0,0
9,16,4,0,0
9,16,5,0,0
9,16,6,0,14
9,16,7,262,115
9,16,8,518,161
9,16,9,631,193
9,16,10,694,208
9,16,11,624,272
9,16,12,674,258
9,16,13,722,221
9,16,14,683,208
9,16,15,607,185
9,16,16,476,149
9,16,17,182,92
9,16,18,0,0
9,16,19,0,0
9,16,20,0,0
9,16,21,0,0
9,16,22,0,0
9,16,23,0,0
9,17,0,0,0
9,17,1,0,0
9,17,2,0,0
9,17,3,0,0
9,17,4,0,0
9,17,5,0,0
9,17,6,0,16
9,17,7,306,105
9,17,8,524,161
9,17,9,636,194
9,17,10,699,213
9,17,11,610,276
9,17,12,730,231
9,17,13,642,258
9,17,14,684,208
9,17,15,608,185
9,17,16,476,148
9,17,17,171,90
9,17,18,0,0
9,17,19,0,0
9,17,20,0,0
9,17,21,0,0
9,17,22,0,0
9,17,23,0,0
9,18,0,0,0
9,18,1,0,0
9,18,2,0,0
9,18,3,0,0
9,18,4,0,0
9,18,5,0,0
9,18,6,0,12
9,18,7,321,104
9,18,8,521,161
9,18,9,632,193
9,18,10,695,213
9,18,11,653,254
9,18,12,678,249
9,18,13,683,234
9,18,14,541,248
9,18,15,600,184
9,18,16,466,146
9,18,17,160,89
9,18,18,0,0
9,18,19,0,0
9,18,20,0,0
9,18,21,0,0
9,18,22,0,0
9,18,23,0,0
9,19,0,0,0
9,19,1,0,0
9,19,2,0,0
9,19,3,0,0
9,19,4,0,0
9,19,5,0,0
9,19,6,0,11
9,19,7,298,105
9,19,8,513,159
9,19,9,625,192
9,19,10,689,211
9,19,11,721,222
9,19,12,729,225
9,19,13,641,252
9,19,14,673,206
9,19,15,596,183
9,19,16,0,77
9,19,17,120,88
9,19,18,0,0
9,19,19,0,0
9,19,20,0,0
9,19,21,0,0
9,19,22,0,0
9,19,23,0,0
9,20,0,0,0
9,20,1,0,0
9,20,2,0,0
9,20,3,0,0
9,20,4,0,0
9,20,5,0,0
9,20,6,0,10
9,20,7,308,105
9,20,8,506,158
9,20,9,619,191
9,20,10,684,211
9,20,11,717,221
9,20,12,726,224
9,20,13,82,368
9,20,14,204,363
9,20,15,438,239
9,20,16,459,144
9,20,17,138,85
9,20,18,0,0
9,20,19,0,0
9,20,20,0,0
9,20,21,0,0
9,20,22,0,0
9,20,23,0,0
9,21,0,0,0
9,21,1,0,0
9,21,2,0,0
9,21,3,0,0
9,21,4,0,0
9,21,5,0,0
9,21,6,0,12
9,21,7,291,104
9,21,8,522,161
9,21,9,635,193
9,21,10,698,213
9,21,11,728,223
9,21,12,734,225
9,21,13,707,228
9,21,14,516,263
9,21,15,484,214
9,21,16,373,172
9,21,17,0,21
9,21,18,0,0
9,21,19,0,0
9,21,20,0,0
9,21,21,0,0
9,21,22,0,0
9,21,23,0,0
9,22,0,0,0
9,22,1,0,0
9,22,2,0,0
9,22,3,0,0
9,22,4,0,0
9,22,5,0,0
9,22,6,0,11
9,22,7,201,115
9,22,8,500,160
9,22,9,620,189
9,22,10,690,211
9,22,11,721,222
9,22,12,632,275
9,22,13,711,219
9,22,14,667,205
9,22,15,587,181
9,22,16,448,142
9,22,17,105,83
9,22,18,0,0
9,22,19,0,0
9,22,20,0,0
9,22,21,0,0
9,22,22,0,0
9,22,23,0,0
9,23,0,0,0
9,23,1,0,0
9,23,2,0,0
9,23,3,0,0
9,23,4,0,0
9,23,5,0,0
9,23,6,0,10
9,23,7,303,102
9,23,8,517,154
9,23,9,631,184
9,23,10,696,212
9,23,11,727,223
9,23,12,733,225
9,23,13,715,219
9,23,14,629,235
9,23,15,187,272
9,23,16,359,163
9,23,17,127,80
9,23,18,0,0
9,23,19,0,0
9,23,20,0,0
9,23,21,0,0
9,23,22,0,0
9,23,23,0,0
9,24,0,0,0
9,24,1,0,0
9,24,2,0,0
9,24,3,0,0
9,24,4,0,0
9,24,5,0,0
9,24,6,0,9
9,24,7,305,104
9,24,8,507,158
9,24,9,621,191
9,24,10,686,211
9,24,11,719,221
9,24,12,711,225
9,24,13,713,219
9,24,14,671,205
9,24,15,592,181
9,24,16,396,156
9,24,17,77,75
9,24,18,0,0
9,24,19,0,0
9,24,20,0,0
9,24,21,0,0
9,24,22,0,0
9,24,23,0,0
9,25,0,0,0
9,25,1,0,0
9,25,2,0,0
9,25,3,0,0
9,25,4,0,0
9,25,5,0,0
9,25,6,0,8
9,25,7,310,105
9,25,8,515,159
9,25,9,630,192
9,25,10,695,212
9,25,11,728,223
9,25,12,735,225
9,25,13,719,220
9,25,14,676,206
9,25,15,595,182
9,25,16,389,162
9,25,17,0,55
9,25,18,0,0
9,25,19,0,0
9,25,20,0,0
9,25,21,0,0
9,25,22,0,0
9,25,23,0,0
9,26,0,0,0
9,26,1,0,0
9,26,2,0,0
9,26,3,0,0
9,26,4,0,0
9,26,5,0,0
9,26,6,0,7
9,26,7,310,100
9,26,8,518,160
9,26,9,633,193
9,26,10,698,213
9,26,11,730,223
9,26,12,719,219
9,26,13,701,226
9,26,14,364,324
9,26,15,569,187
9,26,16,414,150
9,26,17,85,75
9,26,18,0,0
9,26,19,0,0
9,26,20,0,0
9,26,21,0,0
9,26,22,0,0
9,26,23,0,0
9,27,0,0,0
9,27,1,0,0
9,27,2,0,0
9,27,3,0,0
9,27,4,0,0
9,27,5,0,0
9,27,6,0,6
9,27,7,305,100
9,27,8,515,159
9,27,9,631,192
9,27,10,696,212
9,27,11,728,223
9,27,12,605,276
9,27,13,493,298
9,27,14,560,250
9,27,15,163,265
9,27,16,411,149
9,27,17,181,69
9,27,18,0,0
9,27,19,0,0
9,27,20,0,0
9,27,21,0,0
9,27,22,0,0
9,27,23,0,0
9,28,0,0,0
9,28,1,0,0
9,28,2,0,0
9,28,3,0,0
9,28,4,0,0
9,28,5,0,0
9,28,6,0,6
9,28,7,301,100
9,28,8,516,159
9,28,9,632,192
9,28,10,697,212
9,28,11,728,223
9,28,12,685,249
9,28,13,424,343
9,28,14,86,338
9,28,15,111,264
9,28,16,375,159
9,28,17,93,69
9,28,18,0,0
9,28,19,0,0
9,28,20,0,0
9,28,21,0,0
9,28,22,0,0
9,28,23,0,0
9,29,0,0,0
9,29,1,0,0
9,29,2,0,0
9,29,3,0,0
9,29,4,0,0
9,29,5,0,0
9,29,6,0,5
9,29,7,297,99
9,29,8,512,158
9,29,9,628,192
9,29,10,692,212
9,29,11,724,222
9,29,12,727,216
9,29,13,640,240
9,29,14,609,229
9,29,15,343,247
9,29,16,403,147
9,29,17,64,65
9,29,18,0,0
9,29,19,0,0
9,29,20,0,0
9,29,21,0,0
9,29,22,0,0
9,29,23,0,0
9,30,0,0,0
9,30,1,0,0
9,30,2,0,0
9,30,3,0,0
9,30,4,0,0
9,30,5,0,0
9,30,6,0,4
9,30,7,305,103
9,30,8,492,152
9,30,9,619,178
9,30,10,693,200
9,30,11,725,222
9,30,12,730,224
9,30,13,712,218
9,30,14,665,203
9,30,15,580,178
9,30,16,400,146
9,30,17,55,63
9,30,18,0,0
9,30,19,0,0
9,30,20,0,0
9,30,21,0,0
9,30,22,0,0
9,30,23,0,0
10,1,0,0,0
10,1,1,0,0
10,1,2,0,0
10,1,3,0,0
10,1,4,0,0
10,1,5,0,0
10,1,6,0,1
10,1,7,170,120
10,1,8,443,177
10,1,9,563,218
10,1,10,631,242
10,1,11,545,343
10,1,12,445,365
10,1,13,305,396
10,1,14,471,292
10,1,15,455,223
10,1,16,270,174
10,1,17,31,62
10,1,18,0,0
10,1,19,0,0
10,1,20,0,0
10,1,21,0,0
10,1,22,0,0
10,1,23,0,0
10,2,0,0,0
10,2,1,0,0
10,2,2,0,0
10,2,3,0,0
10,2,4,0,0
10,2,5,0,0
10,2,6,0,2
10,2,7,167,119
10,2,8,447,178
10,2,9,568,219
10,2,10,637,243
10,2,11,514,337
10,2,12,466,360
10,2,13,417,352
10,2,14,605,232
10,2,15,513,201
10,2,16,356,149
10,2,17,25,59
10,2,18,0,0
10,2,19,0,0
10,2,20,0,0
10,2,21,0,0
10,2,22,0,0
10,2,23,0,0
10,3,0,0,0
10,3,1,0,0
10,3,2,0,0
10,3,3,0,0
10,3,4,0,0
10,3,5,0,0
10,3,6,0,1
10,3,7,163,118
10,3,8,447,178
10,3,9,569,219
10,3,10,636,243
10,3,11,669,255
10,3,12,674,257
10,3,13,581,301
10,3,14,516,268
10,3,15,509,200
10,3,16,210,173
10,3,17,20,56
10,3,18,0,0
10,3,19,0,0
10,3,20,0,0
10,3,21,0,0
10,3,22,0,0
10,3,23,0,0
10,4,0,0,0
10,4,1,0,0
10,4,2,0,0
10,4,3,0,0
10,4,4,0,0
10,4,5,0,0
10,4,6,0,1
10,4,7,177,117
10,4,8,440,176
10,4,9,563,217
10,4,10,632,242
10,4,11,665,254
10,4,12,671,256
10,4,13,574,303
10,4,14,599,230
10,4,15,506,199
10,4,16,347,146
10,4,17,15,52
10,4,18,0,0
10,4,19,0,0
10,4,20,0,0
10,4,21,0,0
10,4,22,0,0
10,4,23,0,0
10,5,0,0,0
10,5,1,0,0
10,5,2,0,0
10,5,3,0,0
10,5,4,0,0
10,5,5,0,0
10,5,6,0,1
10,5,7,210,113
10,5,8,450,178
10,5,9,573,219
10,5,10,642,244
10,5,11,676,256
10,5,12,681,259
10,5,13,660,251
10,5,14,607,232
10,5,15,512,200
10,5,16,350,146
10,5,17,10,49
10,5,18,0,0
10,5,19,0,0
10,5,20,0,0
10,5,21,0,0
10,5,22,0,0
10,5,23,0,0
10,6,0,0,0
10,6,1,0,0
10,6,2,0,0
10,6,3,0,0
10,6,4,0,0
10,6,5,0,0
10,6,6,0,1
10,6,7,186,116
10,6,8,440,176
10,6,9,561,217
10,6,10,630,241
10,6,11,662,253
10,6,12,667,255
10,6,13,645,248
10,6,14,593,229
10,6,15,498,196
10,6,16,336,143
10,6,17,15,49
10,6,18,0,0
10,6,19,0,0
10,6,20,0,0
10,6,21,0,0
10,6,22,0,0
10,6,23,0,0
10,7,0,0,0
10,7,1,0,0
10,7,2,0,0
10,7,3,0,0
10,7,4,0,0
10,7,5,0,0
10,7,6,0,1
10,7,7,223,104
10,7,8,432,174
10,7,9,555,215
10,7,10,624,240
10,7,11,22,289
10,7,12,16,194
10,7,13,510,332
10,7,14,589,228
10,7,15,0,102
10,7,16,331,141
10,7,17,7,42
10,7,18,0,0
10,7,19,0,0
10,7,20,0,0
10,7,21,0,0
10,7,22,0,0
10,7,23,0,0
10,8,0,0,0
10,8,1,0,0
10,8,2,0,0
10,8,3,0,0
10,8,4,0,0
10,8,5,0,0
10,8,6,0,1
10,8,7,178,115
10,8,8,436,175
10,8,9,558,216
10,8,10,627,240
10,8,11,659,253
10,8,12,664,254
10,8,13,641,246
10,8,14,587,227
10,8,15,208,267
10,8,16,325,140
10,8,17,6,43
10,8,18,0,0
10,8,19,0,0
10,8,20,0,0
10,8,21,0,0
10,8,22,0,0
10,8,23,0,0
10,9,0,0,0
10,9,1,0,0
10,9,2,0,0
10,9,3,0,0
10,9,4,0,0
10,9,5,0,0
10,9,6,0,0
10,9,7,173,113
10,9,8,431,174
10,9,9,555,215
10,9,10,625,240
10,9,11,658,252
10,9,12,664,254
10,9,13,522,305
10,9,14,461,313
10,9,15,64,193
10,9,16,243,166
10,9,17,0,36
10,9,18,0,0
10,9,19,0,0
10,9,20,0,0
10,9,21,0,0
10,9,22,0,0
10,9,23,0,0
10,10,0,0,0
10,10,1,0,0
10,10,2,0,0
10,10,3,0,0
10,10,4,0,0
10,10,5,0,0
10,10,6,0,0
10,10,7,169,113
10,10,8,439,175
10,10,9,565,217
10,10,10,636,242
10,10,11,670,255
10,10,12,675,257
10,10,13,653,249
10,10,14,599,229
10,10,15,502,196
10,10,16,255,164
10,10,17,0,37
10,10,18,0,0
10,10,19,0,0
10,10,20,0,0
10,10,21,0,0
10,10,22,0,0
10,10,23,0,0
10,11,0,0,0
10,11,1,0,0
10,11,2,0,0
10,11,3,0,0
10,11,4,0,0
10,11,5,0,0
10,11,6,0,0
10,11,7,148,111
10,11,8,427,180
10,11,9,547,226
10,11,10,643,244
10,11,11,677,256
10,11,12,681,258
10,11,13,658,250
10,11,14,603,230
10,11,15,503,196
10,11,16,331,140
10,11,17,0,34
10,11,18,0,0
10,11,19,0,0
10,11,20,0,0
10,11,21,0,0
10,11,22,0,0
10,11,23,0,0
10,12,0,0,0
10,12,1,0,0
10,12,2,0,0
10,12,3,0,0
10,12,4,0,0
10,12,5,0,0
10,12,6,0,0
10,12,7,161,110
10,12,8,430,179
10,12,9,562,221
10,12,10,639,242
10,12,11,160,673
10,12,12,682,258
10,12,13,659,250
10,12,14,603,230
10,12,15,502,196
10,12,16,328,139
10,12,17,60,40
10,12,18,0,0
10,12,19,0,0
10,12,20,0,0
10,12,21,0,0
10,12,22,0,0
10,12,23,0,0
10,13,0,0,0
10,13,1,0,0
10,13,2,0,0
10,13,3,0,0
10,13,4,0,0
10,13,5,0,0
10,13,6,0,0
10,13,7,224,103
10,13,8,444,176
10,13,9,564,218
10,13,10,560,302
10,13,11,161,672
10,13,12,684,258
10,13,13,191,611
10,13,14,571,251
10,13,15,502,195
10,13,16,326,138
10,13,17,56,38
10,13,18,0,0
10,13,19,0,0
10,13,20,0,0
10,13,21,0,0
10,13,22,0,0
10,13,23,0,0
10,14,0,0,0
10,14,1,0,0
10,14,2,0,0
10,14,3,0,0
10,14,4,0,0
10,14,5,0,0
10,14,6,0,0
10,14,7,221,102
10,14,8,442,175
10,14,9,565,216
10,14,10,563,298
10,14,11,165,665
10,14,12,155,681
10,14,13,198,599
10,14,14,599,229
10,14,15,497,194
10,14,16,320,136
10,14,17,51,36
10,14,18,0,0
10,14,19,0,0
10,14,20,0,0
10,14,21,0,0
10,14,22,0,0
10,14,23,0,0
10,15,0,0,0
10,15,1,0,0
10,15,2,0,0
10,15,3,0,0
10,15,4,0,0
10,15,5,0,0
10,15,6,0,0
10,15,7,207,99
10,15,8,423,171
10,15,9,549,213
10,15,10,620,238
10,15,11,654,251
10,15,12,658,252
10,15,13,608,247
10,15,14,578,224
10,15,15,476,189
10,15,16,301,132
10,15,17,43,32
10,15,18,0,0
10,15,19,0,0
10,15,20,0,0
10,15,21,0,0
10,15,22,0,0
10,15,23,0,0
10,16,0,0,0
10,16,1,0,0
10,16,2,0,0
10,16,3,0,0
10,16,4,0,0
10,16,5,0,0
10,16,6,0,0
10,16,7,202,97
10,16,8,418,170
10,16,9,0,537
10,16,10,617,237
10,16,11,651,250
10,16,12,656,252
10,16,13,633,243
10,16,14,576,223
10,16,15,473,189
10,16,16,297,130
10,16,17,39,30
10,16,18,0,0
10,16,19,0,0
10,16,20,0,0
10,16,21,0,0
10,16,22,0,0
10,16,23,0,0
10,17,0,0,0
10,17,1,0,0
10,17,2,0,0
10,17,3,0,0
10,17,4,0,0
10,17,5,0,0
10,17,6,0,0
10,17,7,199,96
10,17,8,416,169
10,17,9,545,212
10,17,10,618,237
10,17,11,653,250
10,17,12,658,252
10,17,13,635,244
10,17,14,578,223
10,17,15,474,188
10,17,16,297,130
10,17,17,37,29
10,17,18,0,0
10,17,19,0,0
10,17,20,0,0
10,17,21,0,0
10,17,22,0,0
10,17,23,0,0
10,18,0,0,0
10,18,1,0,0
10,18,2,0,0
10,18,3,0,0
10,18,4,0,0
10,18,5,0,0
10,18,6,0,0
10,18,7,206,97
10,18,8,429,172
10,18,9,0,540
10,18,10,572,281
10,18,11,569,324
10,18,12,671,255
10,18,13,647,246
10,18,14,590,226
10,18,15,486,191
10,18,16,305,131
10,18,17,36,28
10,18,18,0,0
10,18,19,0,0
10,18,20,0,0
10,18,21,0,0
10,18,22,0,0
10,18,23,0,0
10,19,0,0,0
